gene,gene_effect,z_score,mean,stddev
GLRX,-0.24238578762734328,-1.6490592744140398,-0.03986452441153051,0.12281017811671727
POTEH,-0.582162072767468,-1.648696531937948,-0.20663578784318545,0.22777162300625026
TMEM259,-0.2462694128949383,-1.64781442405165,-0.01817696617753212,0.13842119803549963
TRIM31,-0.11285811714211165,-1.6475722747984376,0.0687278918173045,0.11021429028455289
PCCB,-0.26111489844740343,-1.6474103114447258,-0.05214010863839285,0.12685048063450957
RGS11,-0.14301972317762152,-1.6470230574524698,0.024738625248109523,0.1018554947768679
FGFR4,-0.26736577707215753,-1.6384781506045047,-0.015043113285112198,0.15399818648417904
STT3A,-0.6814464458627285,-1.6267761111516774,-0.2608601518563244,0.25853975302640125
DGUOK,-0.18243626869865612,-1.6258427940829072,0.038140514819788605,0.135669195275959
PRKAB1,-0.2925566702316682,-1.625072208426567,-0.05932796790918493,0.14351897787255913
WDR45B,-0.23446125083496627,-1.6216573332576103,-0.01817020029958757,0.1333765439218222
ARCN1,-1.8701944601212581,-1.620625439807927,-1.3170152229955343,0.3413368836116046
MRPL3,-0.8991167456949489,-1.6173971370210376,-0.48009769206084857,0.25906998599358233
WRAP73,-0.4051992265057082,-1.615444128696767,-0.11350415324319081,0.18056648823740976
SMURF1,-0.39819612248011105,-1.6149798237148858,-0.15250106745243674,0.1521350616396618
SIMC1,-0.4941069074130269,-1.6136292019127032,-0.2125031566425108,0.17451577502236523
SIRPB2,-0.21928838017324007,-1.6131666760866783,-0.017283534063554207,0.12522255084001735
TRIAP1,-2.1508209849443274,-1.611510052851463,-1.382326346732027,0.47687858778944553
CLDN7,-0.41139912674075463,-1.6093087289973695,-0.15204855652693283,0.16115650498919634
AHCY,-1.5555795660590903,-1.6070216518115268,-0.8840117732142745,0.41789592074741877
PHF5A,-3.5395622814802747,-1.6069935344440893,-2.8299376764343624,0.44158522721834986
ALYREF,-1.5581444192107394,-1.6047928567579945,-1.05014255574575,0.3165529191669358
NOM1,-1.1366775300079772,-1.5998582497365947,-0.7250395849882432,0.2572965105424229
CHMP4B,-2.3227390421123033,-1.5973835527177958,-1.2403140860174673,0.6776237017422605
CCNJL,-0.18592306146484852,-1.5957134840994418,0.034473028531923015,0.1381175832584723
MAPKAPK5,-0.4131082739975762,-1.59529188816083,-0.15731435898878413,0.16034301741713874
RNF44,-0.27146648382734456,-1.5927245765283962,-0.0306083463092639,0.15122397247305017
RAD9A,-2.1468188049079986,-1.5927024884922416,-1.1956448447774441,0.5972075557130567
FUOM,-0.141222441335772,-1.5922683397864454,0.05578122679388692,0.12372516818118796
UFL1,-0.8587940844511086,-1.5887727210594504,-0.41807022824028045,0.2773989321247521
FHIP2A,-0.15795867479154557,-1.5877372973960246,0.03533424778501035,0.1217411236062583
VPS54,-0.9847210752353648,-1.5825023225783337,-0.49735461738636644,0.3079720332131606
LTB4R2,-0.6221768423224882,-1.5809170485046204,-0.22502512310235415,0.2512160391943381
NTRK1,-0.14804909805157854,-1.579832332459817,0.013386168347481882,0.1021850629855789
XIRP2,-0.08874573261754669,-1.578475518887478,0.07584951484233034,0.10427481800660746
ATAD2B,-0.13974917708514673,-1.5779542961375168,0.027308593178987137,0.10586984089023006
SPHK1,-0.296751399918753,-1.5767480738117619,-0.09316083064685765,0.12912054414610355
UBE2S,-0.9241202558507539,-1.576316732306328,-0.4682631740395611,0.28919129795965737
GLMP,-0.2835379405125401,-1.5753352701082628,-0.05598103741163812,0.14444982437628243
FHOD1,-0.19077279477354328,-1.5742240435135435,0.022725611023658637,0.13562136004522607
ALG11,-2.1711531186587423,-1.5738780951946632,-1.5690825956977204,0.3825394894301236
ATP5F1B,-1.3871949551840332,-1.5697690669836721,-0.8483119681463829,0.3432880659784689
EIF5A,-1.8254799052604138,-1.5688912380531743,-1.1240851108258871,0.4470640012655577
RPL8,-3.361385560419463,-1.5653309669813305,-2.7204055920219434,0.4094852666421213
RBBP5,-1.4693629274894409,-1.5625719393401363,-1.0314040496910823,0.2802807773338779
SKIL,-0.30030903865407405,-1.553624508841734,-0.0341149916245457,0.1713374406200522
NSA2,-1.851229475818635,-1.5498684138342282,-1.4121332903072452,0.28331191318694415
RAB6A,-1.290814572193197,-1.5496761923157223,-0.6218927882422502,0.43165261702275953
SLAIN2,-0.27231078319977625,-1.546873603639577,-0.07886036972206577,0.1250589660477422
PXN,-0.8059099488034138,-1.5463931320616346,-0.39866326095911053,0.263352623211257
ZNF70,-0.19891529914312964,-1.5434958529619915,-0.002789865088020817,0.12706573437093543
SLA,-0.08256826937965875,-1.5419379182258701,0.0749133663263514,0.10213228032371503
COX8A,-0.41169126120995697,-1.5392463278286972,-0.14013829301002423,0.17641943546683184
MID1IP1,-0.0648970004115452,-1.5379290792274607,0.12041109197248488,0.12049196213723642
SRF,-1.0926596663071264,-1.5371981493122073,-0.6075594621948991,0.3155742832043332
ADAMTS2,-0.25429524107828144,-1.535404473260922,-0.022030550579979765,0.15127264153725786
SHC2,-0.198047114750487,-1.5346539186172203,0.00890755275240498,0.13485429189752812
TUBGCP5,-1.4693384117987294,-1.5345334867786116,-1.057313521543684,0.26850172629337254
CDV3,-0.4179555612341048,-1.5270289682755402,-0.21028361712740995,0.13599738342961293
MCM4,-1.6755537028370597,-1.5246055850680647,-1.230121549181073,0.2921622208514347
COTL1,-0.14691776508879245,-1.5234278694103809,0.017709271405449672,0.1080635583737604
HBQ1,-0.15685990120237606,-1.521305068410721,0.013411529566636276,0.11192457995745174
CYP2D6,-0.26127179005682577,-1.5175112886929363,0.0025993823662286814,0.17388415782417813
CDH5,-0.3921286185425815,-1.5172238412537935,-0.18168282239960284,0.13870451440380205
WDR82,-2.89263343742671,-1.51258207469087,-2.0429756169589677,0.5617267549870898
EXOC7,-0.596455026232718,-1.5118179010102548,-0.3160237412887239,0.18549276652737018
CDC37,-1.7625095779137072,-1.5106053639305923,-1.2343886158012716,0.3496088222130139
HOOK1,-0.2453019191599371,-1.509071358657534,-0.049745894490087934,0.12958699636564258
LETM1,-1.8036270800925633,-1.5086851085544408,-1.1406102309934187,0.43946668880056733
POLG,-0.7008614606284358,-1.508664589320825,-0.28046848240968814,0.2786523798560165
TEFM,-0.7054959086135972,-1.5078159176293875,-0.4103391697815121,0.19575117584388904
NRSN2,-0.11780842335400545,-1.5077206255923177,0.11282222137161667,0.15296643211670424
NTM,-0.15142121569112027,-1.505410669496186,0.04542682048378386,0.13076035673427439
MYL1,-0.05780601285138637,-1.504438250951577,0.09415171552598639,0.10100629140561768
CHMP7,-1.1765815563975193,-1.5017339695539937,-0.6277852879389693,0.3654417357433416
ATP5ME,-1.149739467057391,-1.5015885320976472,-0.5912475816961487,0.3719340374696762
PLIN4,-0.4139324048074975,-1.501423719680036,-0.20707565487379734,0.13777373250622602
TMEM33,-0.19643837942295206,-1.4985259110745073,0.012776239182732076,0.13961361432560634
NXF1,-1.8813137562481057,-1.4978168117711348,-1.344010964681221,0.35872396900895787
RARS2,-1.2687828141559852,-1.493289352075317,-0.6541646210931253,0.41158680480021287
ZNF200,-0.16421358112271067,-1.4881159675629139,0.0011948167951227663,0.11115289501847266
SDF2,-0.3656175650826011,-1.487129052913261,-0.16694743440291426,0.13359306664777706
TINAGL1,-0.2841509627525709,-1.4848141515003894,-0.09189387973428755,0.1294822539400029
KLK8,-0.19419933391020075,-1.4839389020522264,-0.009919235027373886,0.12418307696359673
COL16A1,-0.05841606236651001,-1.4834145007156248,0.12189304964555572,0.121550053558922
GRIN1,-0.17911843233422867,-1.4809055642657434,0.00870492355475269,0.12683006966896446
NELFB,-2.1222889726180085,-1.4808556958018322,-1.4212543374180495,0.4733983447457876
RPS19,-3.702350950280916,-1.48040207765401,-3.0550900326554493,0.43721967659703626
MSLN,-0.08260597281213963,-1.478762641820528,0.058712040119043275,0.0955650412950682
GALNT3,-0.0672589935878625,-1.4780959771577016,0.07925020872585983,0.09912022262279042
OOEP,-0.3085601241705706,-1.4750554007487342,-0.12362212206089247,0.12537698720726292
RGMB,-0.11616149529343783,-1.469845602769671,0.08758009445802742,0.13861427987235483
TCAIM,-0.10926513509005659,-1.468446792779625,0.061725176896473284,0.11644297418693807
PIGS,-0.565685092815261,-1.466804382941141,-0.30102227776130924,0.18043497696895824
ZDBF2,-0.12062003082924036,-1.4661059592869896,0.029656418847346155,0.10250040164195934
PWP2,-2.0009610675076104,-1.465736975209065,-1.47533437956406,0.35860914804893806
PNMT,-0.349587430307291,-1.4647600106883927,-0.1148531055920558,0.16025446011795283
DDX10,-2.122581328306005,-1.464414017632973,-1.5957710946492145,0.35974132131588565
DYNC1H1,-2.3124116559892918,-1.4630672366906639,-1.740856691326205,0.39065529616799877
GTPBP8,-0.5779873386379032,-1.461277267509481,-0.22264788103760164,0.24317045471180304
SLC25A38,-0.5348181449132209,-1.4604065145443983,-0.3012377434710203,0.1599420429284174
STEEP1,-0.7443284620118753,-1.4583321508781915,-0.2944818445744581,0.30846650206986426
GAR1,-0.8074378960805435,-1.457863992908388,-0.518978504104597,0.19786440530743887
TBCEL,-0.14766386238784274,-1.4578324039705113,0.028942658478288367,0.12114322633049626
KLK12,-0.08407638236619358,-1.4534766146571676,0.05851096354832558,0.0981008875386353
TBCA,-1.789341529549393,-1.4506290269269115,-1.1490892752478827,0.44136181092271
NYX,-0.18183650243289076,-1.4486915294339138,-0.015984113982763455,0.11448426740987108
RFTN1,-0.08950610644255685,-1.4480911064957405,0.08268421364246487,0.1189084853243163
TFAP2B,-0.2651480222446565,-1.4475230858384927,-0.04155088365154466,0.1544687893275228
