gene,gene_effect,z_score,mean,stddev
NDUFC1,-0.264891391474,-1.8677126406829117,-0.008957350689550534,0.1370307376036549
AXDND1,-0.220786390355,-1.8630023389378394,0.01776648031058795,0.12804754222777573
SLC25A30,-0.337146712573,-1.8616011932634924,0.05492318109156856,0.21060896129812198
SAMD1,-0.291576631708,-1.8615117343370804,0.019462479675781148,0.16708952495244306
NUDT1,-0.259703783525,-1.859623474524404,0.015424414481526996,0.14794833565805068
PSMB10,-0.125177007892,-1.8583468609000524,0.13489941659545285,0.1399504204298492
ZC3H18,-1.42125879104,-1.8582696660557625,-0.8082129863939513,0.3299014216527886
NRG2,-0.39574512595100003,-1.854686258576426,0.04925375482260054,0.2399321603402409
ATP1B1,-0.169331123011,-1.847313386775965,0.08683757566557067,0.1386709480429039
LINC00304,-0.268630110579,-1.8460559593821564,0.00377287899472077,0.1475594432494286
ZSCAN1,-0.5232238970709999,-1.844067894475552,-0.09687378135544274,0.23120087768612774
SHC2,-0.491350878035,-1.8440244699322574,-0.10209288613957283,0.21109155450075293
LRCH4,-0.28768560426399997,-1.8432974736496832,0.028105067326265235,0.17131834449108613
APOBEC4,-0.21578306516999998,-1.8421115663695062,0.04431501691413287,0.14119561856763252
CLEC9A,-0.249494622267,-1.8415063797076676,0.014994017481012329,0.1436262413546452
ALG1L1P,-0.274658665758,-1.8411394276446456,0.014200766448444563,0.15689166603529864
LINGO1,-0.144566684842,-1.8401828154648567,0.05988807583605793,0.11110567871834501
CEP120,-0.196886695434,-1.8399819847445231,0.08038293916383742,0.15069149420848033
COPS5,-1.62784210366,-1.8395285217580881,-0.9617001599940951,0.3621264556579175
NMRAL1,-0.216987029992,-1.8373352154648261,0.10266007385490857,0.1739732092197674
DDX60,-0.173255284182,-1.8319420835495137,0.05611326501286769,0.12520513134915837
MAN2A1,-0.239505450057,-1.8309962011931529,0.055137798311823624,0.16091963936179762
CEP57L1,-0.280555120262,-1.8293730836491295,0.07971252474307788,0.19693503103611673
SHOX,-0.200125458484,-1.8291018194075033,0.12203303177874307,0.17612933672937853
COX7B,-0.194812932207,-1.824984697921795,0.06842404072073835,0.1442406466352841
TCERG1L,-0.329670259472,-1.823686678324123,0.011257831712072362,0.1869444434925457
DNAJB12,-0.298850517483,-1.8204886419293722,-0.025494415249717673,0.15015534617319928
FBXO11,-0.496094511096,-1.8198880091071914,-0.12670033377640133,0.20297632352708214
ODAM,-0.325819901251,-1.8190784410935805,-0.07152329162990094,0.1397941968177155
TRAFD1,-0.31854881728100004,-1.8173773593716056,-0.05155648771881741,0.14691078227941637
KCNK12,-0.296165018448,-1.8141792170905593,-0.01653778117699074,0.15413429645581203
KIR2DS1,-0.191181086598,-1.8137611408562286,0.10046997648633066,0.16079904708215872
HDHD2,-0.415928477182,-1.8134396277920652,-0.13652040495469747,0.1540763022629504
CANX,-0.254419350951,-1.8129829686229737,0.001523795565106106,0.14117239430578005
CHMP4B,-0.17149932163400003,-1.812706748505576,0.13689379722066788,0.1701285213997863
TMED7,-0.229641434753,-1.8121818294110887,0.09578000466575533,0.17957438604519543
IFNA14,-0.15125500939,-1.8116501631762179,0.14880187488665703,0.1656262839126688
PER3,-0.8419925474709999,-1.805493443102316,-0.330459308116557,0.283320463615472
C11orf98,-0.224232186656,-1.8035964005357819,0.14175585751532913,0.20292125447944317
ARHGEF38,-0.25032150021,-1.8034504957412751,0.04216890885884642,0.16218377480254795
CASKIN2,-0.23973125406800003,-1.8024555695375952,-0.017135472748977712,0.12349584926308468
PTPN6,-0.16322443964199998,-1.795053748936567,0.05739587077607798,0.12290457071203507
MOSMO,-0.25601883582400004,-1.7946307017166014,0.15503779400582662,0.22904803168509402
CTAGE11P,-0.17522515736699998,-1.791622907904255,0.08490768413431868,0.1451939693077536
ZZZ3,-0.36100688630000005,-1.7901227487576594,-0.11902571673827643,0.1351757412890585
B3GALT2,-0.163171577348,-1.7898790388350776,0.09294381105867022,0.1430908920936691
ARMC2,-0.387900356962,-1.7886448708996694,-0.07864985770840704,0.17289653428969565
G0S2,-0.589256085165,-1.7875955949034033,-0.10136105757697908,0.27293367078049074
EDN2,-0.280916670403,-1.7860988693542863,-0.013245805189468052,0.14986340891100883
FAM210A,-0.13983395524599998,-1.7859136186901612,0.09971484276168253,0.13413235416356492
SERPIND1,-0.32191218785,-1.7835748364562354,-0.03093060078543225,0.1631451515893304
TMEM143,-0.260258605196,-1.7797663879940937,-0.006420349787443333,0.1426244798873003
LDB3,-0.150768527077,-1.779487283932112,0.1664171438706847,0.17824553949427682
KLRK1,-0.362844663432,-1.7787006402388665,-0.06333110192058908,0.16838896593143884
IGF1,-0.312924302137,-1.7768774491012285,0.004992222875051438,0.17891865596744358
GGT2P,-0.275522109906,-1.7762993331541388,0.08406708214644579,0.2024372724466042
CYLC2,-0.378865718019,-1.7752211173792256,0.02507428955438581,0.22754348943850214
NCOA6,-0.558272379389,-1.7749920515077846,-0.23779849431625505,0.18054947615146513
ZBTB12,-0.609256659061,-1.771025651352602,-0.30096435135743493,0.17407557449442368
ATP8B2,-0.363660083967,-1.7700142700253987,-0.09625179630712201,0.15107691061498665
TBC1D12,-0.394405177955,-1.7699616164992502,-0.08903443679063851,0.1725295838721884
ZNF575,-0.269810864927,-1.769895932248798,-0.0263584284801688,0.1375518368119559
NPPA,-0.537055034858,-1.769313508364852,-0.12580407136765753,0.23243532677846823
RAD51,-1.3644275564700001,-1.7681742806430898,-0.8129134578441052,0.3119116167809588
MBOAT1,-0.28113953738,-1.7675515046900194,-0.012198124143776449,0.15215478164150503
CFAP74,-0.320706394968,-1.7669796342099924,-0.05859220607630389,0.148340243326509
WARS1,-0.929172596383,-1.7644284270774324,-0.5023942810839597,0.24187907469046407
DMP1,-0.261750041597,-1.7636600403882563,0.0978874019419453,0.20391540053250504
POTEB2,-0.153445800606,-1.7619391331472323,0.04795633802270921,0.11430709202136752
PSMC3IP,-0.331829668838,-1.7617708897458233,-0.01291886938977588,0.18101718066997605
NAA60,-0.191331965309,-1.7606458128144091,0.018864474220685785,0.11938598780051327
ZNF704,-0.236220498193,-1.7604754672935978,0.04431097086488019,0.15934983149134416
RNF25,-0.50419307831,-1.7582836265575874,-0.11859261041414587,0.219305043891464
DPRXP4,-0.19001562425700003,-1.7567417922466744,0.08301680048249914,0.15541978106544704
UBL4A,-0.308850546861,-1.7560152726784841,-0.04895124869927103,0.1480051467691961
FSD2,-0.37017355232,-1.7531967358268745,-0.06632277578115055,0.17331242428736432
UBXN4,-0.27826578985,-1.7520766995604224,-0.02186520937264568,0.14634095672962405
RAD23B,-0.5888951478769999,-1.751443719689045,-0.25419901941269507,0.19109727860609046
RUNDC3A,-0.236545270545,-1.7466229040053614,0.030311099932482172,0.1527841927788341
USO1,-0.39880803153399996,-1.7462627123061865,-0.08136560380360922,0.18178388938464088
GFRA2,-0.24051094763,-1.7460036596484412,0.026421611007780406,0.1528820155460198
