gene,gene_effect,z_score,mean,stddev
XIAP,-0.602764454361,-2.503525451238293,-0.2108205999359889,0.15655676846869998
UBE2N,-0.651243703074,-2.497308538420483,-0.1258346645644167,0.21039011817174103
MSMO1,-0.430606638419,-2.496350464702074,-0.02834725118137544,0.16113898786468353
SFTPA1,-0.37805265910700003,-2.487884218429723,-0.009673438292622204,0.14806927833920167
TRIP13,-0.817152049246,-2.487508939044117,-0.3541109971373007,0.18614648769327985
XPO4,-0.39804336902099996,-2.487034531046847,0.021974865053263723,0.16888315334225332
MARCHF4,-0.327202396337,-2.4860215652457858,0.04445357767325617,0.14949829044363563
GPR34,-0.6972879148860001,-2.4859273029989244,-0.2082808280315069,0.19671013157326617
ADH1B,-0.5132770347119999,-2.485493845587879,-0.11185820887408673,0.1615046549201847
ZNF410,-0.525278445675,-2.4713067431946496,-0.1493262357376915,0.1521268903476209
RRM2,-1.4749526311599999,-2.4712987775559307,-0.6961100600699273,0.3151551638205129
ADCY8,-0.334986661192,-2.470085172148928,0.020771948073901772,0.14402685918574962
CSHL1,-0.47563475531099997,-2.4662904005735156,0.04327777297250571,0.21040203869051138
NDFIP2,-0.45320368509400005,-2.4650390844906847,-0.06900830182673225,0.1558577248062777
MAST2,-0.543597629314,-2.464831009924604,-0.12566390193102028,0.16955877530758742
OR10G3,-0.7047115951809999,-2.4618797298948096,-0.19445818247685068,0.2072617140911068
SETD5,-0.502640481099,-2.4516657705729847,-0.1273967478819203,0.15305664325091936
MTMR8,-0.674529807085,-2.444394483519152,-0.13049726590381058,0.22256331572060958
SH3BP2,-0.320732154546,-2.4336593894246517,0.01273752110552426,0.13702397184281437
TMEM240,-0.554494229731,-2.4250065941475114,-0.09373890033270388,0.19000168103059134
OR14I1,-0.459303624351,-2.4222507800327038,-0.10531628501974803,0.1461398391319633
TNFSF10,-0.598497970719,-2.418069639086569,-0.1791444774606452,0.17342490326985227
ACP7,-0.6174057369899999,-2.4092770407947386,-0.13431084965030188,0.20051446104360893
CYP2D7,-0.43457935615500004,-2.4054070722405183,-0.00947156278087047,0.17673008376838378
VSIG8,-0.38328401790600003,-2.4014675252984663,-0.01736305488171969,0.15237389603209472
HNRNPA1P10,-0.921890653853,-2.3885425390240997,-0.45729020579418106,0.19451210956813997
PLXNB1,-0.438298078921,-2.387853791525559,-0.04249486336697203,0.16575688886762036
HNRNPCL2,-1.39544483214,-2.3873132258853804,-0.7995673637174565,0.24960171206756956
HSP90AB4P,-0.45976540898999996,-2.386855280601492,-0.010890055319259413,0.18806140335312793
TMEM44,-0.34279550126599995,-2.386344497607567,-0.04050875310427923,0.12667355801510585
COPG1,-1.5711575094999999,-2.383393680880971,-0.5635386084958518,0.4227664565392752
DLAT,-0.524972351528,-2.383280348764844,-0.04506504871568533,0.20136418405876205
DNM2,-0.957708644194,-2.3733330881674823,-0.38415582970001827,0.24166553668909496
